388216.354299,9545159.398630999,112.0
388215.483731,9545159.439030001,112.0
388214.601425,9545159.499438,112.0
388213.714128,9545159.572951,112.0
388212.826748,9545159.657486,112.0
388211.944166,9545159.755017,112.0
388211.073025,9545159.872296,112.0
388210.224178,9545160.023339,112.0
388209.416679,9545160.234582001,112.0
388208.684791,9545160.554605,112.0
388208.325675,9545160.815251,112.0
388207.817962,9545161.454123,112.0
388207.424379,9545162.240858,112.0
388207.107826,9545163.100952001,112.0
388206.85953899997,9545163.986886,112.0
388206.695863,9545164.860646,112.0
388206.664269,9545165.679739999,112.0
388206.86081,9545166.381566001,112.0
388206.93752800004,9545166.494903,112.0
388207.4502,9545166.88745,112.0
388213.817761,9545167.01092,112.0
388214.553177,9545166.687146,112.0
388215.28823299997,9545166.363373,112.0
388216.03011399996,9545166.039577,112.0
388216.788514,9545165.715726,112.0
388217.085871,9545165.591872,112.0
388217.87986399996,9545165.262461,112.0
388218.65001599997,9545164.898085,112.0
388219.322684,9545164.451053,112.0
388219.708959,9545164.000819,112.0
388219.959546,9545163.234654,112.0
388220.00699,9545162.350312,112.0
388219.914423,9545161.445722,112.0
388219.852001,9545161.21,112.0
388227.02072800003,9545162.774123,111.0
388226.267273,9545163.10885,111.0
388225.514716,9545163.45253,111.0
388224.7628,9545163.802621001,111.0
388224.011335,9545164.157197999,111.0
388223.26016999997,9545164.514774,111.0
388222.509185,9545164.87415,111.0
388221.758278,9545165.2343,111.0
388221.007353,9545165.594274001,111.0
388220.256314,9545165.953105,111.0
388219.505052,9545166.309716001,111.0
388218.753438,9545166.662814999,111.0
388218.001309,9545167.010768,111.0
388217.24845,9545167.351448,111.0
388216.494579,9545167.682021001,111.0
388215.739313,9545167.998677,111.0
388214.982136,9545168.296260001,111.0
388214.222346,9545168.56777,111.0
388213.458988,9545168.803685,111.0
388212.690765,9545168.991043,111.0
388211.915905,9545169.112183,111.0
388211.131998,9545169.143044,111.0
388210.764657,9545169.117991,111.0
388209.965136,9545168.967673,111.0
388209.169867,9545168.704639,111.0
388208.397752,9545168.347351,111.0
388207.669934,9545167.90516,111.0
388207.01183699997,9545167.379204,111.0
388206.455627,9545166.762521,111.0
388206.249505,9545166.451902,111.0
388205.903246,9545165.68565,111.0
388205.69088400004,9545164.847897999,111.0
388205.59222,9545163.976997,111.0
388205.59805100004,9545163.108091,111.0
388205.70927600004,9545162.276515,111.0
388205.936988,9545161.521218,111.0
388206.06809699995,9545161.245266,111.0
388206.487225,9545160.661608,111.0
388207.01763200003,9545160.184045,111.0
388207.629696,9545159.784307001,111.0
388208.301694,9545159.441651,111.0
388209.01769899996,9545159.140855,111.0
388209.766037,9545158.870744001,111.0
388210.538162,9545158.62311,111.0
388211.327827,9545158.391917,111.0
388212.130484,9545158.172722,111.0
388212.942838,9545157.962239,111.0
388213.762532,9545157.758028,111.0
388214.587922,9545157.558252001,111.0
388215.417911,9545157.361504,111.0
388216.25185,9545157.166671,111.0
388217.089468,9545156.972824,111.0
388217.930853,9545156.77913,111.0
388218.776457,9545156.58477,111.0
388219.62713800004,9545156.388861,111.0
388220.484246,9545156.190371001,111.0
388221.349754,9545155.988016,111.0
388222.226446,9545155.780142,111.0
388222.37504899997,9545155.744539998,111.0
388223.266342,9545155.531817999,111.0
388224.15796700004,9545155.334906,111.0
388225.03446399997,9545155.179283999,111.0
388225.878905,9545155.09443,111.0
388226.671265,9545155.11666,111.0
388227.386483,9545155.292647,111.0
388227.837756,9545155.549879,111.0
388228.35024299996,9545156.115912,111.0
388228.745576,9545156.867877001,111.0
388229.03485399997,9545157.737304,111.0
388229.21891999996,9545158.667081,111.0
388229.28844499995,9545159.605935,111.0
388229.223022,9545160.503467,111.0
388228.989197,9545161.305283,111.0
388228.654783,9545161.828091001,111.0
388228.022055,9545162.320016,111.0
388227.26726399997,9545162.676229,111.0
388227.02072800003,9545162.774123,111.0
388234.08535999997,9545153.711,110.0
388234.097127,9545153.723891001,110.0
388234.618496,9545154.41526,110.0
388235.095701,9545155.158054,110.0
388235.52091799997,9545155.935406,110.0
388235.880003,9545156.73465,110.0
388236.150767,9545157.545783,110.0
388236.300284,9545158.360247001,110.0
388236.309042,9545158.473977,110.0
388236.287573,9545159.285,110.0
388236.223039,9545159.807022,110.0
388236.090436,9545160.622907002,110.0
388235.92832199996,9545161.439715,110.0
388235.737638,9545162.251518,110.0
388235.515852,9545163.051779,110.0
388235.25665,9545163.832558999,110.0
388234.949167,9545164.583549,110.0
388234.57666799997,9545165.290817,110.0
388234.286451,9545165.720877001,110.0
388233.759994,9545166.318769,110.0
388233.155425,9545166.857229,110.0
388232.49656999996,9545167.349121,110.0
388231.800655,9545167.801644001,110.0
388231.08039699995,9545168.217213001,110.0
388230.76033200003,9545168.386967,110.0
388230.020726,9545168.747197,110.0
388229.271788,9545169.072943,110.0
388228.51398600003,9545169.366929,110.0
388227.74671,9545169.628018,110.0
388226.976205,9545169.849016,110.0
388226.185007,9545170.029264,110.0
388225.38390300004,9545170.173611,110.0
388224.576106,9545170.289460002,110.0
388223.764016,9545170.380752001,110.0
388222.94951,9545170.448439,110.0
388222.13417,9545170.490606,110.0
388221.319479,9545170.502232,110.0
388220.913,9545170.494038,110.0
388220.913,9545170.494038,110.0
388220.079666,9545170.517516,110.0
388219.241239,9545170.553386,110.0
388218.3995,9545170.597316999,110.0
388217.555825,9545170.645957,110.0
388216.711358,9545170.696527,110.0
388215.867143,9545170.746483,110.0
388215.024257,9545170.793205,110.0
388214.183938,9545170.833682,110.0
388213.347734,9545170.864142,110.0
388212.517697,9545170.879595,110.0
388211.696627,9545170.873228,110.0
388210.888414,9545170.835572,110.0
388210.098512,9545170.753355,110.0
388209.334601,9545170.607887,110.0
388208.607523,9545170.372786999,110.0
388208.012565,9545170.064023,110.0
388207.393126,9545169.568141,110.0
388206.826125,9545168.951801,110.0
388206.299664,9545168.251975,110.0
388205.806778,9545167.495482001,110.0
388205.344581,9545166.70225,110.0
388204.913921,9545165.88774,110.0
388204.51948,9545165.064828,110.0
388204.170343,9545164.245366,110.0
388203.881106,9545163.441625,110.0
388203.673647,9545162.667789,110.0
388203.57978699997,9545161.941680001,110.0
388203.645162,9545161.286919,110.0
388203.669418,9545161.205724,110.0
388203.96865399997,9545160.658855999,110.0
388204.433871,9545160.188975,110.0
388205.01636199997,9545159.773564,110.0
388205.681678,9545159.396733,110.0
388206.405442,9545159.047278,110.0
388207.17038200004,9545158.717326,110.0
388207.964234,9545158.401378,110.0
388208.778252,9545158.095632,110.0
388209.60613800003,9545157.797532002,110.0
388210.443282,9545157.50545,110.0
388211.2862,9545157.218488,110.0
388212.13211,9545156.936371,110.0
388212.978594,9545156.659417,110.0
388213.823303,9545156.388566,110.0
388214.663673,9545156.125504,110.0
388215.496612,9545155.872862,110.0
388216.313367,9545155.635882001,110.0
388217.120223,9545155.415083999,110.0
388217.915423,9545155.208126,110.0
388218.702667,9545155.010611,110.0
388219.48469,9545154.81929,110.0
388220.263589,9545154.631664999,110.0
388221.041085,9545154.445691,110.0
388221.818725,9545154.25952,110.0
388222.598076,9545154.071283,110.0
388223.38091,9545153.878858,110.0
388224.169427,9545153.679615,110.0
388224.96651399997,9545153.470095,110.0
388225.687683,9545153.270802,110.0
388226.510479,9545153.031375999,110.0
388227.342677,9545152.786294,110.0
388228.177554,9545152.549912,110.0
388229.00871100003,9545152.337646,110.0
388229.829298,9545152.167843,110.0
388230.631178,9545152.064014,110.0
388231.403942,9545152.057692,110.0
388232.133639,9545152.192264,110.0
388232.266905,9545152.238767,110.0
388232.926644,9545152.596971001,110.0
388233.062426,9545152.711,110.0
388031.335914,9544819.954,158.0
388031.338559,9544819.945567999,158.0
388031.458577,9544819.110876,158.0
388031.501353,9544818.214600999,158.0
388031.479779,9544817.295464,158.0
388031.393261,9544816.387393,158.0
388031.323755,9544815.958839,158.0
388031.120437,9544815.125023,158.0
388030.852701,9544814.338817999,158.0
388030.534425,9544813.589739999,158.0
388030.168898,9544812.875086,158.0
388029.749504,9544812.19937,158.0
388029.62060100003,9544812.019039,158.0
388029.115032,9544811.405288,158.0
388028.559246,9544810.827591,158.0
388027.971739,9544810.272634,158.0
388027.364356,9544809.731872,158.0
388026.744779,9544809.199732,158.0
388026.11813099997,9544808.672452,158.0
388025.488055,9544808.147286,158.0
388024.85747399996,9544807.621932,158.0
388024.229206,9544807.094047999,158.0
388023.60655300005,9544806.560763,158.0
388022.993997,9544806.018071001,158.0
388022.45155500004,9544805.511751,158.0
388021.875566,9544804.935427,158.0
388021.315832,9544804.34419,158.0
388020.766343,9544803.743560001,158.0
388020.223238,9544803.137094,158.0
388019.683994,9544802.527122,158.0
388019.14689499995,9544801.915241001,158.0
388018.610677,9544801.302646,158.0
388018.074259,9544800.690384,158.0
388017.53651999997,9544800.079571001,158.0
388016.99606100004,9544799.471627,158.0
388016.450912,9544798.868572999,158.0
388015.898121,9544798.273456,158.0
388015.33313499996,9544797.690985,158.0
388014.748844,9544797.128522,158.0
388014.45215300005,9544796.86335,158.0
388013.922084,9544796.419203,158.0
388013.298587,9544795.897543,158.0
388012.677846,9544795.373116,158.0
388012.05578,9544794.850029,158.0
388011.428029,9544794.33267,158.0
388011.27805300005,9544794.211628,158.0
388010.638746,9544793.705906,158.0
388009.999031,9544793.200594,158.0
388009.371257,9544792.683251,158.0
388008.770277,9544792.138918,158.0
388008.634021,9544792.004053,158.0
388008.08676599996,9544791.405631,158.0
388007.57213000004,9544790.774535,158.0
388007.313139,9544790.43905,158.0
388006.817416,9544789.789416,158.0
388006.292153,9544789.169039,158.0
388005.992257,9544788.874048,158.0
388005.363554,9544788.397635,158.0
388004.651219,9544788.007716,158.0
388003.911877,9544787.665694,158.0
388003.776844,9544787.60355,158.0
388003.04389699997,9544787.249552,158.0
388002.321315,9544786.876709,158.0
388001.607509,9544786.488025999,158.0
388001.329516,9544786.331053,158.0
388000.627475,9544785.921319999,158.0
387999.93005300005,9544785.503341999,158.0
387999.233211,9544785.08433,158.0
387999.066184,9544784.984705001,158.0
388025.737,9544820.822916001,158.0
388026.267968,9544821.010733001,158.0
388027.157733,9544821.252509,158.0
388028.048277,9544821.432428999,158.0
388028.910644,9544821.538048,158.0
388029.709972,9544821.54135,158.0
388030.39818200003,9544821.392875,158.0
388030.728173,9544821.199964,158.0
388030.905425,9544820.954,158.0
387984.9934,9544814.944965,158.0
387985.717261,9544814.772150999,158.0
387986.510447,9544814.593949001,158.0
387987.304863,9544814.42098,158.0
387987.332828,9544814.414935,158.0
387988.127533,9544814.242593,158.0
387988.921054,9544814.06521,158.0
387989.711556,9544813.875886,158.0
387989.739288,9544813.868901,158.0
387990.524973,9544813.660807,158.0
387991.307147,9544813.43906,158.0
387992.087154,9544813.208891,158.0
387992.865884,9544812.973764,158.0
387993.643957,9544812.736105,158.0
387994.421858,9544812.497811,158.0
387995.200035,9544812.260642,158.0
387995.978993,9544812.026597,158.0
387996.759402,9544811.79833,158.0
387997.542235,9544811.579702001,158.0
387998.328974,9544811.376599,158.0
387998.79789,9544811.267116,158.0
387999.594873,9544811.104819,158.0
388000.39702699997,9544810.96367,158.0
388001.202464,9544810.836895,158.0
388002.00998699997,9544810.720735,158.0
388002.81883299997,9544810.613651,158.0
388003.62851799995,9544810.516012,158.0
388004.438732,9544810.430161,158.0
388005.249279,9544810.360916,158.0
388006.06003,9544810.316574,158.0
388006.82091300003,9544810.309554,158.0
388007.63187800004,9544810.348295,158.0
388008.443093,9544810.411071,158.0
388009.137404,9544810.461723,158.0
388009.949513,9544810.502231,158.0
388010.761104,9544810.546475999,158.0
388011.453895,9544810.613892,158.0
388012.260718,9544810.751761,158.0
388013.062971,9544810.940775,158.0
388013.85855500004,9544811.167091,158.0
388014.643975,9544811.424687,158.0
388015.413603,9544811.714099001,158.0
388016.158504,9544812.042527001,158.0
388016.864558,9544812.425353,158.0
388017.109191,9544812.583873,158.0
388017.734756,9544813.07349,158.0
388018.314764,9544813.623103,158.0
388018.86625,9544814.210442,158.0
388019.400267,9544814.821144,158.0
388019.924209,9544815.445744,158.0
388020.443359,9544816.077686999,158.0
388020.961994,9544816.711958999,158.0
388021.484285,9544817.344036,158.0
388022.015165,9544817.96893,158.0
388022.561373,9544818.580151,158.0
388023.132857,9544819.168341,158.0
388023.744863,9544819.719315,158.0
388024.421132,9544820.211088,158.0
388024.613528,9544820.326443,158.0
388024.669039,9544820.353,158.0
387984.8293,9544826.682462,158.0
387984.952559,9544826.43327,158.0
387984.959478,9544826.369010001,158.0
387984.83761,9544825.663757,158.0
387984.53934099997,9544824.845569,158.0
387984.404005,9544824.453556,158.0
387984.180862,9544823.569417,158.0
387984.01532199996,9544822.695178999,158.0
387983.84221599996,9544821.877528999,158.0
387983.74693699996,9544821.607,158.0
388034.082451,9544827.212,157.0
388034.461617,9544827.002593,157.0
388035.10332600004,9544826.497167999,157.0
388035.492831,9544825.964622,157.0
388035.634031,9544825.276597999,157.0
388035.558854,9544824.517995,157.0
388035.359215,9544823.718295,157.0
388035.092402,9544822.895548,157.0
388034.797019,9544822.061393,157.0
388034.50371799996,9544821.224291999,157.0
388034.341372,9544820.723498,157.0
388034.108121,9544819.895717999,157.0
388033.907824,9544819.073896,157.0
388033.726722,9544818.255872,157.0
388033.556393,9544817.440544,157.0
388033.391414,9544816.62756,157.0
388033.22784899996,9544815.81722,157.0
388033.062158,9544815.01056,157.0
388032.890206,9544814.209639,157.0
388032.706118,9544813.418114,157.0
388032.500644,9544812.642255,157.0
388032.25858200004,9544811.89269,157.0
388031.95455100003,9544811.187362,157.0
388031.64139899996,9544810.67801,157.0
388031.12789299997,9544810.121815,157.0
388030.520491,9544809.632397,157.0
388029.857542,9544809.182401,157.0
388029.161944,9544808.755439,157.0
388028.44751100003,9544808.34153,157.0
388027.722818,9544807.934327,157.0
388026.993585,9544807.529344,157.0
388026.264269,9544807.122719001,157.0
388025.539304,9544806.710126,157.0
388024.824334,9544806.285586,157.0
388024.127785,9544805.839789,157.0
388023.563229,9544805.435428,157.0
388022.934248,9544804.912797,157.0
388022.33684400003,9544804.355072001,157.0
388021.761236,9544803.774407001,157.0
388021.203706,9544803.176574001,157.0
388020.665567,9544802.56257,157.0
388020.153523,9544801.928891001,157.0
388019.68154200003,9544801.266562,157.0
388019.506558,9544800.985917,157.0
388019.119017,9544800.264933,157.0
388018.750019,9544799.533486,157.0
388018.34325700003,9544798.833934,157.0
388018.14994699997,9544798.566525,157.0
388017.60019800003,9544797.980205,157.0
388016.986673,9544797.442465,157.0
388016.43699699995,9544796.966,157.0
388027.91988,9544828.068,157.0
388028.157372,9544828.105316,157.0
388028.968902,9544828.159864,157.0
388029.796634,9544828.166027,157.0
388030.633134,9544828.130501,157.0
388031.473408,9544828.048382001,157.0
388032.31351199996,9544827.901806,157.0
388032.872269,9544827.751369,157.0
388033.0206,9544827.692682,157.0
388017.054629,9544815.543,157.0
388017.08901500003,9544815.595628,157.0
388017.51875,9544816.297101,157.0
388017.940481,9544817.011153,157.0
388018.358323,9544817.732069,157.0
388018.775309,9544818.456044,157.0
388019.194233,9544819.180121,157.0
388019.618427,9544819.901376,157.0
388020.052691,9544820.616094999,157.0
388020.504625,9544821.318748,157.0
388020.72239,9544821.636724,157.0
388021.21820500004,9544822.308809,157.0
388021.737259,9544822.96415,157.0
388022.270742,9544823.608167,157.0
388022.81385700003,9544824.243126,157.0
388023.364488,9544824.868777001,157.0
388023.922608,9544825.482277,157.0
388024.490275,9544826.077405,157.0
388025.072203,9544826.642827,157.0
388025.67707399995,9544827.158947999,157.0
388026.31995100004,9544827.592453,157.0
388026.638508,9544827.751369,157.0
388026.734,9544827.781343,157.0
387987.091714,9544878.842,157.0
387986.929898,9544878.246517,157.0
387986.673142,9544877.456175,157.0
387986.38709499995,9544876.664437,157.0
387986.089742,9544875.893688,157.0
387985.78555900004,9544875.135432001,157.0
387985.47712,9544874.38465,157.0
387985.16581700003,9544873.638402,157.0
387984.85224499996,9544872.895009,157.0
387984.536367,9544872.153588,157.0
387984.217503,9544871.413801,157.0
387983.894147,9544870.675769,157.0
387983.563538,9544869.940097999,157.0
387983.338023,9544869.454014,157.0
387982.9861,9544868.724715,157.0
387982.624027,9544867.99843,157.0
387982.25576,9544867.274028,157.0
387981.88353,9544866.550897,157.0
387981.50846700004,9544865.828781,157.0
387981.386582,9544865.596,157.0
388037.39118000004,9544824.286,156.0
388037.31847,9544824.045415,156.0
388037.056717,9544823.272849001,156.0
388036.783644,9544822.515905,156.0
388036.505685,9544821.767146,156.0
388036.228191,9544821.020947,156.0
388035.95661999995,9544820.272245,156.0
388035.697736,9544819.515425,156.0
388035.461106,9544818.743081,156.0
388035.424077,9544818.609684,156.0
388035.22599899996,9544817.809724001,156.0
388035.052218,9544816.99237,156.0
388034.892504,9544816.165083,156.0
388034.739735,9544815.333134,156.0
388034.588325,9544814.50076,156.0
388034.432984,9544813.672104,156.0
388034.267559,9544812.852135,156.0
388034.083664,9544812.047736,156.0
388033.868835,9544811.269232001,156.0
388033.60377399996,9544810.532672001,156.0
388033.3834,9544810.106,156.0
388015.822613,9544815.543,156.0
388015.91784099996,9544815.621326,156.0
388016.392075,9544816.230822,156.0
388016.769967,9544816.924045,156.0
388017.089561,9544817.668392,156.0
388017.37602100003,9544818.442551,156.0
388017.64718800003,9544819.231799,156.0
388017.917527,9544820.024746,156.0
388018.201317,9544820.810821,156.0
388018.515811,9544821.577932,156.0
388018.885044,9544822.309799,156.0
388018.891892,9544822.321658,156.0
388019.33949499996,9544823.002374,156.0
388019.844927,9544823.644887,156.0
388020.387171,9544824.262363,156.0
388020.953347,9544824.862436,156.0
388021.535859,9544825.448893,156.0
388022.130723,9544826.022517,156.0
388022.736683,9544826.581253,156.0
388023.354934,9544827.119755,156.0
388023.989387,9544827.628209,156.0
388024.647533,9544828.090161,156.0
388024.984848,9544828.293439,156.0
388025.697518,9544828.645577,156.0
388026.438785,9544828.939866,156.0
388027.19813000003,9544829.19758,156.0
388027.96903000004,9544829.431913,156.0
388028.747511,9544829.650891,156.0
388029.53127800004,9544829.859152,156.0
388030.31920100003,9544830.058961,156.0
388031.11107,9544830.250718,156.0
388031.90754600003,9544830.433046,156.0
388032.71030700003,9544830.602481,156.0
388033.522421,9544830.752712,156.0
388034.349023,9544830.873185001,156.0
388035.198448,9544830.946772,156.0
388035.56819699996,9544830.957601,156.0
388036.446244,9544830.909991,156.0
388037.214263,9544830.697591001,156.0
388037.38803200005,9544830.593634,156.0
388037.809444,9544830.050933,156.0
388038.010221,9544829.314717999,156.0
388038.069418,9544828.465189999,156.0
388038.034807,9544827.557514,156.0
388037.93343800004,9544826.634008,156.0
388037.777606,9544825.733491,156.0
388037.767804,9544825.686819,156.0
388037.668906,9544825.286,156.0
387979.726737,9544834.809,156.0
387980.384889,9544834.48612,156.0
387981.13137899997,9544834.15354,156.0
387981.888261,9544833.839621,156.0
387982.652381,9544833.541286001,156.0
387983.422184,9544833.258898,156.0
387983.943815,9544833.079431,156.0
387984.722452,9544832.831361,156.0
387985.50496399996,9544832.600178,156.0
387986.29023600003,9544832.381662,156.0
387987.077764,9544832.174395,156.0
387987.867542,9544831.97944,156.0
387988.66005999997,9544831.800584,156.0
387989.456414,9544831.645167999,156.0
387990.1495,9544831.539143,156.0
387990.957733,9544831.458635,156.0
387991.770347,9544831.410387,156.0
387992.584221,9544831.380734,156.0
387993.369456,9544831.360745,156.0
387994.178493,9544831.341199001,156.0
387994.986798,9544831.313155001,156.0
387995.798131,9544831.264519,156.0
387996.58941300004,9544831.182348,156.0
387997.41878899996,9544831.046534,156.0
387998.255542,9544830.87152,156.0
387999.095385,9544830.670535,156.0
387999.934716,9544830.451072,156.0
388000.769819,9544830.21654,156.0
388001.596043,9544829.967021002,156.0
388002.40677600005,9544829.699283,156.0
388003.191985,9544829.406069,156.0
388003.935995,9544829.074496001,156.0
388004.614029,9544828.683201,156.0
388005.186734,9544828.197631,156.0
388005.524854,9544827.711547999,156.0
388005.756078,9544826.940485,156.0
388005.77170599997,9544826.094013,156.0
388005.66271999996,9544825.574621001,156.0
388005.296469,9544824.841616001,156.0
388004.777036,9544824.18457,156.0
388004.192645,9544823.565308,156.0
388003.61716900003,9544822.954007002,156.0
388003.12645100005,9544822.322596,156.0
388002.85180999996,9544821.765008,156.0
388002.73926,9544821.020543,156.0
388002.807002,9544820.222853,156.0
388002.98939899995,9544819.394674001,156.0
388003.246142,9544818.552012,156.0
388003.553353,9544817.707667999,156.0
388003.8983,9544816.874075,156.0
388004.276592,9544816.066039,156.0
388004.691203,9544815.304013,156.0
388005.153133,9544814.618617,156.0
388005.683835,9544814.057401,156.0
388005.933112,9544813.87685,156.0
388006.609781,9544813.592250999,156.0
388007.365612,9544813.460638,156.0
388008.170326,9544813.426666,156.0
388009.00444299995,9544813.456564,156.0
388009.854979,9544813.530671,156.0
388010.71257800004,9544813.639096001,156.0
388011.569445,9544813.779529,156.0
388012.417622,9544813.956732001,156.0
388013.064775,9544814.127775,156.0
388013.871621,9544814.402386999,156.0
388014.636658,9544814.738511,156.0
388014.9929,9544814.944653,156.0
388045.09700300003,9544831.782,155.0
388045.075612,9544831.714027999,155.0
388044.7254,9544831.02606,155.0
388044.29477399995,9544830.352722,155.0
388043.813089,9544829.688654,155.0
388043.29910500004,9544829.030416,155.0
388042.764883,9544828.375778,155.0
388042.218283,9544827.723258,155.0
388041.664598,9544827.071812,155.0
388041.10764899995,9544826.420621,155.0
388040.550583,9544825.768918,155.0
388039.996519,9544825.115827,155.0
388039.449203,9544824.460189,155.0
388038.913777,9544823.800312,155.0
388038.39785300003,9544823.133627001,155.0
388037.91308699996,9544822.456152,155.0
388037.477602,9544821.761667,155.0
388037.119744,9544821.040421,155.0
388037.02484800003,9544820.79184,155.0
388036.822208,9544820.017128,155.0
388036.708821,9544819.211762,155.0
388036.65053499996,9544818.387622999,155.0
388036.62462899997,9544817.552698,155.0
388036.615101,9544816.712737,155.0
388036.60934699996,9544815.872442,155.0
388036.595545,9544815.036449,155.0
388036.56020500005,9544814.210286,155.0
388036.485368,9544813.401517998,155.0
388036.34487800003,9544812.621322999,155.0
388036.09896,9544811.886803,155.0
388036.05978400004,9544811.802958999,155.0
388035.647482,9544811.141028998,155.0
388035.12158000004,9544810.532128999,155.0
388034.671419,9544810.106,155.0
388025.3229,9544830.264505,155.0
388025.778277,9544830.458074,155.0
388026.52219,9544830.78773,155.0
388027.266482,9544831.123685,155.0
388028.013304,9544831.460825,155.0
388028.765328,9544831.794284,155.0
388029.52630900004,9544832.118432,155.0
388030.11915,9544832.356006,155.0
388030.90833899996,9544832.646986,155.0
388031.710761,9544832.921983,155.0
388032.521557,9544833.186634,155.0
388033.337608,9544833.444431,155.0
388034.156883,9544833.69744,155.0
388034.978021,9544833.946739,155.0
388035.80004899995,9544834.192631,155.0
388036.622175,9544834.434716001,155.0
388037.443632,9544834.671802001,155.0
388038.263512,9544834.901658999,155.0
388039.080577,9544835.120561,155.0
388039.893009,9544835.322506,155.0
388040.698028,9544835.497972,155.0
388041.491315,9544835.631948,155.0
388042.266116,9544835.700811,155.0
388043.011844,9544835.667428,155.0
388043.711877,9544835.473455,155.0
388044.028455,9544835.295371002,155.0
388044.609928,9544834.731086,155.0
388045.061902,9544834.000789,155.0
388045.317448,9544833.218233,155.0
388045.324398,9544833.172231,155.0
388045.311327,9544832.782,155.0
388039.405961,9544819.982,154.0
388039.340079,9544819.734091999,154.0
388039.29678000003,9544819.529744001,154.0
388039.171662,9544818.723553,154.0
388039.095141,9544817.90697,154.0
388039.04428699997,9544817.085372001,154.0
388039.000809,9544816.263231,154.0
388038.947751,9544815.444919,154.0
388038.866425,9544814.6355,154.0
388038.733032,9544813.841646,154.0
388038.513804,9544813.071328,154.0
388038.179534,9544812.337224001,154.0
388037.754225,9544811.635548,154.0
388037.26441,9544810.965488,154.0
388036.724956,9544810.331948,154.0
388036.141758,9544809.746436,154.0
388035.56346599996,9544809.266219,154.0
388034.88958099997,9544808.826924,154.0
388034.179672,9544808.451163001,154.0
388033.44612,9544808.116301,154.0
388032.697032,9544807.8071,154.0
388031.937704,9544807.512958,154.0
388031.171583,9544807.225998,154.0
388030.40088699997,9544806.939639999,154.0
388029.62700700003,9544806.647412,154.0
388029.009793,9544806.405860001,154.0
388028.233564,9544806.084671,154.0
388027.46540700004,9544805.74193,154.0
388026.71688200004,9544805.373234,154.0
388026.369962,9544805.177,154.0
388043.5744,9544828.83972,154.0
388043.458983,9544828.703467,154.0
388043.390734,9544828.61455,154.0
388042.941371,9544827.964048,154.0
388042.52907600004,9544827.275906,154.0
388042.141688,9544826.562952999,154.0
388041.771548,9544825.833532,154.0
388041.414117,9544825.093011,154.0
388041.06715,9544824.34475,154.0
388040.730298,9544823.590708999,154.0
388040.405039,9544822.831804,154.0
388040.094946,9544822.068072,154.0
388039.806334,9544821.298675999,154.0
388039.701608,9544820.982,154.0
388046.631097,9544831.782,154.0
388046.280961,9544831.480902001,154.0
388045.66555100004,9544830.941474,154.0
388045.073361,9544830.404844001,154.0
388044.50449099997,9544829.861038001,154.0
388043.984648,9544829.321,154.0
388049.914129,9544836.64,154.0
